HSV,B Mean,Overall Mean,contours,ClassName
1.09710693359375,182.65170288085938,183.3435516357422,1,Building
1.220703125,159.65525817871094,159.98374938964844,1,Building
0.457763671875,139.2147979736328,137.7667236328125,2,Building
5.16204833984375,220.19696044921875,218.77664184570312,1,Building
0.0,220.1073760986328,219.47601318359375,1,Building
14.56146240234375,146.98899841308594,145.76377868652344,1,Building
8.9599609375,164.92929077148438,165.4580078125,1,Building
29.656982421875,124.67752075195312,121.63172912597656,1,Building
28.08074951171875,130.82525634765625,128.22320556640625,1,Building
14.44091796875,159.099853515625,157.40115356445312,1,Building
19.7357177734375,158.50967407226562,157.4304962158203,2,Building
26.361083984375,127.81755065917969,124.32159423828125,1,Building
1.72576904296875,158.9240264892578,160.54751586914062,1,Building
31.80694580078125,100.43232727050781,98.11625671386719,0,Canal
28.8421630859375,89.61933898925781,86.90560913085938,0,Canal
61.96441650390625,54.62908935546875,51.76457214355469,0,Canal
55.68695068359375,78.91732788085938,76.20916748046875,0,Canal
52.484130859375,79.47496032714844,77.10903930664062,0,Canal
49.591064453125,78.88571166992188,76.42080688476562,0,Canal
40.34271240234375,79.79158020019531,77.63206481933594,0,Canal
54.59747314453125,63.74928283691406,61.616973876953125,0,Canal
26.27410888671875,99.50617980957031,96.5755615234375,0,Canal
40.3289794921875,95.90159606933594,93.32211303710938,0,Canal
42.3919677734375,88.99954223632812,87.40252685546875,0,Canal
44.873046875,105.24281311035156,102.57675170898438,0,Canal
20.01190185546875,99.21597290039062,97.43266296386719,0,Canal
39.6820068359375,95.62348937988281,93.22802734375,0,Canal
28.6865234375,111.32698059082031,108.904052734375,0,Canal
47.735595703125,108.92662048339844,105.94418334960938,0,Canal
77.78472900390625,68.02767944335938,63.56938171386719,0,Canal
34.0301513671875,94.5654296875,91.90528869628906,0,Canal
39.007568359375,97.59393310546875,94.99191284179688,0,Canal
59.98687744140625,101.24253845214844,98.16282653808594,0,Canal
58.79058837890625,100.27009582519531,96.97999572753906,0,Canal
67.3492431640625,92.36000061035156,89.01652526855469,0,Canal
41.52679443359375,88.67539978027344,86.52377319335938,0,Canal
12.55645751953125,105.76022338867188,104.76789855957031,0,Canal
22.6409912109375,107.18363952636719,104.76441955566406,0,Canal
42.94991162731978,108.18498295669738,105.1834995581366,1,Canal
42.36297607421875,88.07247924804688,85.59806823730469,0,Canal
40.44342041015625,104.82644653320312,101.94053649902344,0,Canal
6.70166015625,107.4759521484375,106.91529846191406,0,Canal
20.8740234375,106.84245300292969,104.8892822265625,0,Canal
27.14691162109375,121.28118896484375,118.56600952148438,1,Canal
24.32403564453125,116.25936889648438,113.9267578125,1,Canal
20.5841064453125,84.53294372558594,83.31573486328125,0,Canal
9.31549072265625,106.95133972167969,105.91615295410156,0,Canal
31.0028076171875,100.86557006835938,98.86640930175781,0,Canal
14.24713134765625,106.15274047851562,105.3226318359375,0,Canal
11.8896484375,95.37791442871094,94.29562377929688,0,Canal
23.5443115234375,98.80923461914062,97.05064392089844,0,Canal
26.1627197265625,80.22041320800781,79.644287109375,0,Canal
13.983154296875,95.56501770019531,94.14741516113281,0,Canal
8.2183837890625,108.93058776855469,107.89529418945312,0,Canal
26.0894775390625,116.91058349609375,114.54579162597656,0,Canal
37.88299560546875,119.60060119628906,116.51870727539062,2,Canal
68.88885498046875,101.65998840332031,97.95388793945312,2,Canal
61.51123046875,110.9482421875,106.24942016601562,0,Canal
61.740130926403495,77.55684189644911,73.23822257488594,0,Canal
29.38232421875,83.35182189941406,81.02262878417969,0,Canal
9.66796875,94.73579406738281,93.66571044921875,0,Canal
21.9451904296875,96.35159301757812,94.60383605957031,0,Canal
28.45611572265625,87.54951477050781,85.85073852539062,0,Canal
34.9609375,87.80192565917969,85.36819458007812,0,Canal
30.19256591796875,93.92718505859375,91.72329711914062,0,Canal
25.84686279296875,101.61070251464844,98.89653015136719,0,Canal
28.04412841796875,92.44000244140625,90.36953735351562,0,Canal
23.56414794921875,89.55769348144531,87.76033020019531,0,Canal
8.79058837890625,97.32865905761719,96.57626342773438,0,Canal
15.93475341796875,99.03947448730469,98.30479431152344,0,Canal
12.176513671875,94.11868286132812,93.07693481445312,0,Canal
9.81597900390625,102.77201843261719,101.67156982421875,0,Canal
11.319311390088364,100.51045211473019,99.09516285853184,0,Canal
6.1859130859375,95.93009948730469,96.32939147949219,0,Canal
29.180908203125,85.72578430175781,83.56260681152344,0,Canal
28.14788818359375,85.87631225585938,84.27182006835938,0,Canal
30.03692626953125,80.5472412109375,78.93116760253906,0,Canal
25.69580078125,87.97224426269531,85.99705505371094,0,Canal
32.196044921875,81.69468688964844,80.24467468261719,0,Canal
26.274577046181985,83.2260516689529,81.62449512269471,0,Canal
38.55133056640625,80.68463134765625,78.54275512695312,0,Canal
39.15594894615874,77.17207442906744,75.25542813829527,0,Canal
49.2767333984375,70.27589416503906,68.5487060546875,0,Canal
36.09161376953125,73.81446838378906,72.42181396484375,0,Canal
41.5802001953125,85.73953247070312,83.37910461425781,0,Canal
56.4605712890625,77.61276245117188,75.10316467285156,0,Canal
34.33380126953125,99.76576232910156,95.93707275390625,0,Canal
30.5419921875,91.30078125,88.0872802734375,0,Canal
63.89312744140625,60.646392822265625,55.534637451171875,0,Canal
49.85809326171875,52.51295471191406,51.18656921386719,0,Canal
20.21484375,62.74684143066406,61.011505126953125,0,Canal
54.5196533203125,80.61276245117188,78.97270202636719,0,Canal
25.75836181640625,70.31773376464844,68.94781494140625,0,Canal
16.168212890625,68.9012451171875,67.37255859375,0,Canal
9.80072021484375,87.67803955078125,86.46177673339844,1,Canal
4.70733642578125,76.28556823730469,75.83743286132812,0,Canal
6.8267822265625,69.22607421875,69.32003784179688,0,Canal
82.45086669921875,43.61479187011719,41.26033020019531,0,Canal
68.97430419921875,47.20326232910156,45.4027099609375,0,Canal
57.9986572265625,47.01426696777344,44.80003356933594,0,Canal
48.9349365234375,49.17039489746094,46.993133544921875,0,Canal
44.09637451171875,66.44596862792969,64.58784484863281,1,Canal
46.564650091828625,81.28845837559277,79.22192374112552,0,Canal
0.4974365234375,121.38861083984375,120.61846923828125,0,Canal
0.21209716796875,134.56631469726562,133.14154052734375,0,Canal
78.14788818359375,71.60292053222656,67.62167358398438,0,Canal
24.7833251953125,96.41950988769531,94.92652893066406,0,Canal
54.54864501953125,98.44393920898438,95.40910339355469,0,Canal
67.75970458984375,67.10269165039062,62.26325988769531,0,Canal
43.3074951171875,88.43540954589844,85.43675231933594,0,Canal
70.12939453125,71.1578369140625,67.51777648925781,0,Canal
54.26025390625,52.275787353515625,50.364715576171875,0,Canal
30.24749755859375,59.184539794921875,57.45942687988281,0,Canal
59.87091064453125,71.99238586425781,70.30532836914062,0,Canal
86.27777099609375,63.48332214355469,59.94660949707031,0,Canal
0.0732421875,65.34288024902344,62.356353759765625,0,Canal
13.1256103515625,94.02871704101562,90.59474182128906,0,Canal
1.01318359375,85.09477233886719,83.21624755859375,0,Canal
0.201416015625,84.40512084960938,80.29653930664062,0,Canal
2.54058837890625,66.08645629882812,64.46829223632812,0,Canal
1.397705078125,66.36825561523438,65.26022338867188,0,Canal
0.64239501953125,54.749725341796875,52.0428466796875,0,Canal
0.12054443359375,57.33113098144531,56.45307922363281,0,Canal
1.15966796875,78.00321960449219,74.19261169433594,0,Canal
51.5899658203125,80.9669189453125,79.16265869140625,0,Canal
0.0,80.61436462402344,76.09309387207031,0,Canal
0.0,68.3387451171875,64.47235107421875,0,Canal
0.15716552734375,61.994171142578125,56.80731201171875,0,Canal
0.9033203125,71.49929809570312,66.60539245605469,0,Canal
4.39300537109375,93.2288818359375,87.736083984375,0,Canal
1.22528076171875,165.48992919921875,160.26197814941406,1,Canal
9.73968505859375,84.34017944335938,79.2685546875,0,Canal
0.0,80.20585632324219,75.17234802246094,0,Canal
0.0,80.13438415527344,75.13433837890625,0,Canal
4.28619384765625,91.70098876953125,86.40104675292969,0,Canal
76.65439421107916,57.40092733079396,54.19444238135153,0,Canal
0.58746337890625,68.1748046875,63.41908264160156,0,Canal
0.00457763671875,61.359588623046875,56.068511962890625,0,Canal
2.04315185546875,94.76713562011719,90.13217163085938,0,Canal
1.800537109375,98.90692138671875,94.35235595703125,0,Canal
3.71551513671875,67.54745483398438,63.13226318359375,0,Canal
47.90496826171875,44.6475830078125,42.42787170410156,0,Canal
30.4718017578125,99.24980163574219,96.37901306152344,0,Canal
53.98101806640625,88.86802673339844,86.09738159179688,0,Canal
49.090576171875,88.51483154296875,86.22113037109375,0,Canal
45.91217041015625,84.81710815429688,82.57142639160156,0,Canal
48.10638427734375,77.53497314453125,75.5343017578125,0,Canal
35.5621337890625,79.02679443359375,77.46363830566406,0,Canal
78.77655029296875,57.44313049316406,53.530029296875,0,Canal
23.7640380859375,112.19384765625,109.71015930175781,0,Canal
44.561767578125,105.63917541503906,102.72125244140625,0,Canal
44.32525634765625,99.18215942382812,96.56381225585938,0,Canal
49.12109375,83.10945129394531,81.19392395019531,0,Canal
11.7340087890625,119.22071838378906,117.76577758789062,1,Car
14.64996337890625,136.97918701171875,136.3318634033203,2,Car
29.45709228515625,114.10739135742188,111.70535278320312,0,Car
20.4132080078125,106.33650207519531,105.31814575195312,2,Car
1.7120361328125,115.55006408691406,116.30990600585938,0,Car
23.37188720703125,87.81150817871094,85.83238220214844,0,Car
11.08856201171875,137.857177734375,136.3120574951172,0,Car
6.14471435546875,100.98429870605469,100.39894104003906,1,Car
2.2979736328125,97.98414611816406,98.12986755371094,1,Car
12.493896484375,115.05145263671875,114.34365844726562,0,Car
2.1453857421875,107.63580322265625,108.31922912597656,2,Car
19.525146484375,132.58929443359375,131.52146911621094,2,Car
20.17822265625,125.71542358398438,123.87934875488281,2,Car
9.9090576171875,127.72027587890625,126.71115112304688,1,Car
22.18017578125,141.38363647460938,140.6137237548828,1,Car
13.02337646484375,132.9268035888672,132.18797302246094,1,Car
17.32330322265625,95.13967895507812,93.17063903808594,0,Car
14.501953125,151.76467895507812,150.83291625976562,1,Car
1.934814453125,121.61944580078125,122.31877136230469,1,Car
18.24951171875,125.04194641113281,124.32676696777344,2,Car
5.517578125,136.0540313720703,135.62945556640625,1,Car
4.0557861328125,112.83773803710938,112.48695373535156,0,Car
13.914558696843917,94.59758007674837,93.17342783303313,0,Car
0.1708984375,111.88569641113281,111.33555603027344,0,Car
12.61138916015625,99.82783508300781,98.83830261230469,0,Car
4.2999267578125,102.47300720214844,103.21858215332031,0,Car
28.80401611328125,120.07736206054688,117.79420471191406,2,Car
11.669921875,111.84991455078125,110.90560913085938,1,Car
36.86981201171875,83.98660278320312,81.730712890625,0,Car
14.32037353515625,129.07522583007812,128.39138793945312,0,Car
0.04730224609375,147.52865600585938,148.58592224121094,1,Car
29.864501953125,91.26876831054688,89.04209899902344,1,Car
7.2174072265625,119.97346496582031,119.54525756835938,1,Car
23.8494873046875,93.83558654785156,92.22560119628906,2,Car
12.80670166015625,124.41204833984375,124.413330078125,1,Car
0.0885009765625,149.60067749023438,150.1241912841797,2,Car
14.501953125,151.76467895507812,150.83291625976562,1,Car
1.43890380859375,105.84469604492188,104.53912353515625,0,Car
0.592041015625,111.92677307128906,110.89515686035156,1,Car
8.6761474609375,83.99067687988281,82.68763732910156,2,Car
5.49468994140625,94.2882080078125,93.00111389160156,0,Car
4.6905517578125,124.74028015136719,124.25898742675781,1,Car
16.632080078125,131.23619079589844,130.11471557617188,1,Car
2.05078125,124.77484130859375,124.32179260253906,2,Car
18.81561279296875,99.72520446777344,97.84414672851562,1,Car
0.0640869140625,110.03410339355469,111.10494995117188,1,Car
3.51715087890625,112.50360107421875,110.09375,3,Car
0.58135986328125,119.16059875488281,118.39468383789062,1,Car
0.01373291015625,127.93270874023438,128.10728454589844,1,Car
4.351806640625,130.37086486816406,127.77740478515625,1,Car
0.1068115234375,123.79779052734375,123.91593933105469,1,Car
2.4566650390625,60.98320007324219,58.1556396484375,1,Car
0.01983642578125,62.67979431152344,60.10801696777344,1,Car
2.874755859375,85.08171081542969,81.01448059082031,1,Car
1.03912353515625,120.18106079101562,121.6466064453125,0,Car
9.63134765625,111.37962341308594,106.76463317871094,1,Car
2.117919921875,101.7362060546875,104.99169921875,1,Car
0.49285888671875,82.19703674316406,78.17588806152344,1,Car
0.2044677734375,126.18650817871094,126.37158203125,1,Car
7.1380615234375,134.53439331054688,131.43478393554688,1,Car
2.1392822265625,103.85516357421875,107.22181701660156,2,Car
7.03125,68.02973937988281,65.2860107421875,0,Car
1.8277449046679817,77.60812623274161,72.86290598290599,0,Car
2.0172119140625,146.49476623535156,146.51170349121094,2,Car
6.98699951171875,124.26394653320312,120.76322937011719,2,Car
43.304443359375,126.24835205078125,121.42796325683594,1,Car
0.0091552734375,62.85972595214844,59.75260925292969,1,Car
1.3153076171875,127.90193176269531,125.92608642578125,2,Car
0.2655029296875,96.31666564941406,95.12704467773438,1,Car
2.79693603515625,96.66265869140625,101.22561645507812,2,Car
9.14764404296875,104.69810485839844,100.21589660644531,1,Car
1.39923095703125,75.03959655761719,74.21603393554688,1,Car
1.43890380859375,104.64558410644531,106.86613464355469,1,Car
12.16583251953125,72.26530456542969,67.79283142089844,1,Car
7.82318115234375,51.75920104980469,49.70329284667969,1,Car
2.02178955078125,153.71307373046875,152.32363891601562,2,Car
0.0,195.9731903076172,194.50038146972656,1,Car
4.7760009765625,97.29217529296875,92.85517883300781,0,Car
7.8277587890625,138.45956420898438,134.36077880859375,1,Car
0.38299560546875,115.29051208496094,115.40147399902344,1,Car
24.5147705078125,104.19741821289062,100.24174499511719,1,Car
8.2183837890625,97.41494750976562,94.01846313476562,0,Car
3.06854248046875,121.87840270996094,116.08285522460938,1,Car
1.44805908203125,169.64498901367188,167.01853942871094,1,Car
0.048828125,152.5208740234375,157.4536895751953,1,Car
12.10784912109375,94.4332275390625,93.0277099609375,2,Car
1.02996826171875,100.41612243652344,106.12002563476562,0,Car
0.02288818359375,172.0518341064453,170.47999572753906,1,Car
0.20599365234375,105.66688537597656,103.07057189941406,1,Car
0.0701904296875,161.00416564941406,170.4473114013672,2,Car
12.40081787109375,186.5126953125,184.58323669433594,1,Car
0.6378173828125,156.5833282470703,164.29733276367188,1,Car
9.90753173828125,150.1402587890625,140.21746826171875,2,Car
0.0,161.74468994140625,166.6955108642578,2,Car
40.13214111328125,156.08412170410156,145.89926147460938,1,Car
4.010009765625,131.75079345703125,134.4720458984375,2,Car
16.54510498046875,130.25,125.78419494628906,1,Car
3.74755859375,129.8980255126953,128.50680541992188,2,Car
0.12359619140625,151.83950805664062,151.9066619873047,1,Car
0.0,172.6385498046875,170.52244567871094,1,Car
4.84619140625,127.26502990722656,123.670166015625,2,Car
0.0,131.41336059570312,128.58648681640625,4,Car
0.00152587890625,128.0204315185547,126.79995727539062,2,Car
0.67901611328125,154.74354553222656,150.18502807617188,1,Car
0.0,123.98600769042969,134.6396484375,1,Car
2.484130859375,154.7601776123047,151.84597778320312,1,Car
0.0,106.93653869628906,111.47587585449219,1,Car
2.8564453125,140.5728302001953,140.11508178710938,1,Car
0.0,172.4525909423828,170.3170623779297,1,Car
0.01220703125,158.06539916992188,155.8208465576172,2,Car
0.0,157.9054412841797,156.33731079101562,1,Car
0.0,116.02619934082031,113.72073364257812,0,Car
0.6744384765625,153.39080810546875,151.98741149902344,1,Car
0.0,152.45614624023438,152.10690307617188,1,Car
0.3936767578125,104.63252258300781,101.97802734375,0,Car
0.0,91.44863891601562,97.86515808105469,0,Car
0.67291259765625,134.3605499267578,130.07003784179688,2,Car
0.02288818359375,95.74226379394531,92.88278198242188,1,Car
0.70037841796875,76.65235900878906,74.34156799316406,1,Car
2.87933349609375,139.86936950683594,135.87623596191406,2,Car
0.0,92.59767150878906,89.58122253417969,0,Car
0.0,140.44609375,137.4503125,0,Car
0.29405587061541694,114.69313169502206,110.41566897710565,0,Car
0.0,87.04275512695312,91.26374816894531,0,Car
0.12664794921875,144.4816436767578,132.36036682128906,1,Car
17.26837158203125,148.6806640625,144.57156372070312,1,Car
0.0,163.40623474121094,161.23597717285156,2,Car
0.0,152.3192138671875,149.8714599609375,1,Car
0.0,105.59498596191406,105.40809631347656,1,Car
1.0589599609375,94.44606018066406,91.27445983886719,1,Car
0.0,119.15370178222656,115.599365234375,1,Car
0.0,144.83981323242188,145.8602752685547,2,Car
0.00762939453125,125.34419250488281,129.11732482910156,1,Car
0.0,158.181396484375,158.39547729492188,1,Car
6.48651123046875,163.3696746826172,157.58480834960938,1,Car
0.01373291015625,171.28102111816406,167.3302764892578,2,Car
0.0,140.96701049804688,137.0239715576172,2,Car
11.25640869140625,108.09556579589844,106.86689758300781,1,Car
8.75244140625,110.53569030761719,107.5513916015625,3,Car
1.56707763671875,152.61598205566406,152.7314453125,2,Car
15.95916748046875,123.3316650390625,119.534423828125,1,Road
6.8817138671875,137.79470825195312,137.618896484375,1,Road
2.64892578125,150.44232177734375,151.3046875,1,Road
2.0416259765625,142.78916931152344,143.01304626464844,1,Road
10.45989990234375,110.04257202148438,108.29034423828125,0,Road
12.59613037109375,138.6705780029297,137.55747985839844,1,Road
4.88739013671875,144.7281494140625,144.0951690673828,2,Road
0.35552978515625,160.24478149414062,159.96450805664062,1,Road
5.60455322265625,123.00193786621094,120.55235290527344,1,Road
20.63140869140625,116.44000244140625,114.25715637207031,1,Road
1.739501953125,102.54106140136719,101.99510192871094,0,Road
5.7159423828125,129.52035522460938,130.59487915039062,1,Road
4.72259521484375,151.0682830810547,150.9891815185547,1,Road
4.97283935546875,122.73802185058594,121.49710083007812,0,Road
0.0,168.2417449951172,168.2530517578125,1,Road
11.20147705078125,115.55729675292969,114.07911682128906,0,Road
11.5447998046875,131.88998413085938,131.14097595214844,1,Road
5.7281494140625,160.52760314941406,159.76715087890625,1,Road
7.28759765625,163.70037841796875,164.0295867919922,1,Road
1.88751220703125,120.18696594238281,119.47714233398438,0,Road
23.82354736328125,124.37312316894531,121.08161926269531,1,Road
2.54669189453125,169.00685119628906,168.10824584960938,1,Road
4.7607421875,164.8200225830078,164.2052459716797,2,Road
12.12158203125,125.2291259765625,122.89329528808594,2,Road
0.0701904296875,172.3400115966797,173.04612731933594,1,Road
3.9886474609375,118.94032287597656,118.60296630859375,0,Road
2.7801513671875,115.85371398925781,115.731201171875,0,Road
1.88751220703125,108.71830749511719,108.63569641113281,1,Road
0.69580078125,158.2987060546875,159.52586364746094,1,Road
0.0,170.71592712402344,171.9547119140625,1,Road
2.90374755859375,126.49870300292969,126.26045227050781,1,Road
2.47344970703125,144.74769592285156,145.86529541015625,1,Road
0.01678466796875,150.51576232910156,150.106689453125,1,Road
4.736328125,126.156494140625,124.98927307128906,0,Road
0.35247802734375,127.41229248046875,127.25515747070312,0,Road
0.1922607421875,161.57737731933594,162.20118713378906,1,Road
1.4190673828125,100.64775085449219,99.61857604980469,1,Road
0.69580078125,164.2574005126953,166.24017333984375,1,Road
0.201416015625,170.05728149414062,171.74057006835938,1,Road
12.64495849609375,150.28526306152344,148.0526580810547,2,Road
3.900146484375,126.65371704101562,126.1240234375,1,Road
4.3792724609375,133.74746704101562,133.46652221679688,1,Road
0.701904296875,148.1665802001953,148.4256134033203,1,Road
1.31072998046875,155.62368774414062,155.07923889160156,1,Road
5.224609375,149.97677612304688,148.5625,1,Road
11.90643310546875,168.84364318847656,166.7886199951172,1,Road
14.50958251953125,141.4556121826172,138.7770538330078,1,Road
9.752363040123457,127.25413532021605,124.99063223379629,3,Road
10.3424072265625,136.55093383789062,134.50608825683594,1,Road
25.63934326171875,129.1244659423828,125.53134155273438,0,Road
34.431416487817195,96.31978285570004,92.16388397929555,1,Road
2.64892578125,134.037841796875,134.41339111328125,1,Road
8.07037353515625,136.94216918945312,136.8724365234375,2,Road
4.74395751953125,104.59356689453125,104.91012573242188,0,Road
3.564453125,100.56642150878906,101.20932006835938,0,Road
1.7974853515625,128.1125030517578,128.96859741210938,1,Road
5.0689697265625,113.80032348632812,114.57305908203125,0,Road
1.2542724609375,131.6605987548828,131.04327392578125,1,Road
0.2105712890625,118.26435852050781,116.53614807128906,1,Road
3.515625,168.72935485839844,168.21044921875,1,Road
12.66937255859375,110.70999145507812,111.1383056640625,2,Road
3.9794921875,133.13267517089844,133.04075622558594,1,Road
9.4207763671875,101.33720397949219,100.37969970703125,0,Road
2.496337890625,162.51058959960938,162.65721130371094,1,Road
11.49444580078125,117.83544921875,118.20860290527344,1,Road
8.8531494140625,110.82220458984375,110.72178649902344,0,Road
14.43939208984375,126.22319030761719,124.56637573242188,1,Road
