HSV Percentage,B Mean,G Mean,R Mean,Overall Mean,contours,OTSU,Class Name
5.609999999999999,198.044775,200.79695,196.078875,199.04085,1,1,Building
0.1675,159.064125,159.441275,155.32795,158.414025,1,2,Building
4.385,197.466675,206.72795,204.269675,205.967575,1,3,Building
28.262500000000003,132.783375,137.32695,129.582325,134.432925,1,1,Building
0.06,199.128725,215.33085,215.131225,213.751125,1,2,Building
28.262500000000003,132.783375,137.32695,129.582325,134.432925,1,1,Building
4.8425,161.78325,162.300525,157.9879,161.41845,1,3,Building
0.1875,189.6171,194.523825,194.6664,194.098175,1,3,Building
4.8425,161.78325,162.300525,157.9879,161.41845,1,3,Building
1.5699999999999998,184.612425,195.297,193.3396,194.235525,1,2,Building
1.5699999999999998,184.612425,195.297,193.3396,194.235525,1,2,Building
3.955,181.552075,182.919325,180.43365,182.16805,1,1,Building
3.955,181.552075,182.919325,180.43365,182.16805,1,1,Building
0.24,193.366425,199.841775,197.625375,199.24555,1,3,Building
0.42,172.9746,177.652175,174.351325,176.6816,1,4,Building
1.4024999999999999,160.66405,164.5678,157.085275,162.0704,1,4,Building
0.42,172.9746,177.652175,174.351325,176.6816,1,4,Building
15.202499999999999,128.5337,133.519475,128.864,131.809275,1,2,Building
10.342500000000001,158.765175,164.372275,161.276825,163.017775,1,2,Building
15.202499999999999,128.5337,133.519475,128.864,131.809275,1,2,Building
12.155000000000001,177.3331,188.69425,188.6671,187.973,1,3,Building
18.509999999999998,160.182325,171.613925,162.2074,168.3762,1,4,Building
18.695,140.05865,146.473725,143.3504,145.10725,1,1,Building
1.8849999999999998,170.115075,184.26155,183.330125,182.77585,1,5,Building
18.695,140.05865,146.473725,143.3504,145.10725,1,1,Building
13.9275,150.032625,154.653225,148.08995,152.885,2,4,Building
47.235,130.234475,145.43745,136.038525,140.982525,2,3,Building
13.9275,150.032625,154.653225,148.08995,152.885,2,4,Building
6.8775,170.200725,182.3544,179.10555,180.353225,1,4,Building
6.8775,170.200725,182.3544,179.10555,180.353225,1,4,Building
30.9875,153.298975,162.131675,151.509875,158.45815,1,3,Building
30.9875,153.298975,162.131675,151.509875,158.45815,1,3,Building
7.93,193.8124,197.4952,195.627025,197.53295,1,2,Building
4.96,202.64185,203.803325,202.355775,204.147775,1,2,Building
0.005,217.0247,220.33115,221.853275,221.05805,1,2,Building
4.96,202.64185,203.803325,202.355775,204.147775,1,2,Building
35.21,146.89055,154.161225,149.7472,152.276775,1,1,Building
29.7775,157.96295,169.39165,164.754925,167.097075,1,4,Building
35.21,146.89055,154.161225,149.7472,152.276775,1,1,Building
0.1,177.79245,190.0063,190.936,189.6487,1,3,Building
15.655,151.98915,158.00145,154.56275,156.98145,1,2,Building
15.655,151.98915,158.00145,154.56275,156.98145,1,2,Building
31.4,105.99815,113.58795,109.01415,111.6487,1,1,Building
31.4,105.99815,113.58795,109.01415,111.6487,1,1,Building
0.27499999999999997,160.434,169.32415,172.7701,170.0511,1,2,Building
18.310000000000002,124.83205,131.71375,127.50865,129.78415,1,2,Building
0.215,181.40025,198.05305,200.178,197.0319,1,3,Building
9.844999999999999,113.99395,119.26245,119.38055,119.03995,1,2,Building
24.12,113.6207,119.70525,112.93865,117.3748,2,2,Building
24.12,113.6207,119.70525,112.93865,117.3748,2,2,Building
1.2850000000000001,164.1321,174.5365,173.8125,173.7105,1,1,Building
1.2850000000000001,164.1321,174.5365,173.8125,173.7105,1,1,Building
0.0,220.2001,221.35365,222.1938,221.7861,1,1,Building
34.815000000000005,126.00205,130.7472,124.79915,128.17395,1,2,Building
15.925,157.3112,156.65445,153.02235,155.16425,1,1,Building
34.815000000000005,126.00205,130.7472,124.79915,128.17395,1,2,Building
14.41,152.4108,151.93475,150.61635,151.61725,1,1,Building
14.41,152.4108,151.93475,150.61635,151.61725,1,1,Building
46.07,101.55905,110.818575,92.808075,104.127425,1,3,Building
9.49,181.96345,187.84455,183.37065,185.9907,1,1,Building
9.07,165.610675,173.4106,175.009875,173.81965,1,1,Building
0.8875,182.016075,185.028825,182.871925,184.35415,1,2,Building
0.9475000000000001,191.46185,192.921375,187.382675,191.1036,1,2,Building
1.1525,177.140725,184.790125,187.159525,185.188675,1,2,Building
8.602500000000001,189.7844,193.3785,190.84865,192.492425,1,3,Building
0.4525,210.87815,216.29805,218.56415,216.54785,1,2,Building
3.6425,199.040675,203.90015,213.324525,206.5595,1,1,Building
0.4275,212.312375,216.5182,219.399725,216.9102,1,1,Building
2.7075,169.023275,168.617525,162.051425,167.078,1,4,Building
11.6925,168.642775,167.154775,153.312075,163.253325,1,3,Building
22.2075,143.25005,148.3619,141.121025,145.5252,1,2,Building
0.0,216.991975,225.635625,230.7727,226.495425,1,2,Building
0.0,224.58565,229.225025,229.05155,229.26695,1,5,Building
0.0,206.62815,208.754675,236.2864,217.82905,1,1,Building
0.03,216.005025,218.8737,218.909125,218.76955,1,1,Building
12.0475,188.04,190.87495,185.796525,189.17705,1,3,Building
3.0700000000000003,175.4037,176.203125,169.5796,174.8396,1,4,Building
1.9175000000000002,200.009775,205.936125,205.715,205.59345,1,1,Building
22.255,167.336275,178.4012,176.96615,176.9034,1,1,Building
12.4825,167.537775,168.086825,163.678475,167.425075,2,2,Building
14.385,204.953825,209.550175,205.989025,208.587375,1,1,Building
36.76,159.3238,171.9806,165.2596,168.921625,1,1,Building
5.3525,194.807125,201.412225,199.999875,200.55355,1,1,Building
10.3875,185.5641,193.9189,186.9276,191.546775,1,2,Building
10.165000000000001,200.098125,210.5626,208.5219,209.063375,1,1,Building
29.8425,167.443,177.450525,173.373575,175.262975,1,1,Building
21.072499999999998,141.072425,139.938625,133.644525,137.776225,1,2,Building
31.785000000000004,134.50465,137.5002,129.6672,134.92405,1,1,Building
