HSV Percentage,B Mean,G Mean,R Mean,Overall Mean,contours,OTSU,Class Name
21.03424072265625,134.92430114746094,143.15823364257812,139.00067138671875,142.5180206298828,2,3,Building
2.2735595703125,156.400634765625,162.91815185546875,163.7774200439453,163.04913330078125,1,4,Building
15.80657958984375,129.97303771972656,138.92214965820312,140.3374786376953,139.02194213867188,1,5,Building
24.07684326171875,133.220703125,141.00326538085938,136.75885009765625,140.14328002929688,2,3,Building
28.5858154296875,114.69961547851562,123.21856689453125,119.48519897460938,121.71781921386719,2,4,Building
19.83489990234375,129.7109375,137.845458984375,143.54022216796875,138.9429931640625,1,2,Building
25.56610107421875,90.03282165527344,92.53271484375,87.50706481933594,90.81167602539062,2,4,Building
24.42626953125,126.75973510742188,136.67510986328125,132.28929138183594,135.84405517578125,2,4,Building
1.59149169921875,128.052734375,133.151611328125,151.94644165039062,138.74545288085938,2,3,Building
6.8878173828125,124.55049133300781,129.69212341308594,132.55958557128906,129.80252075195312,1,4,Building
31.76422119140625,111.62675476074219,121.72311401367188,118.34046936035156,120.54144287109375,2,3,Building
12.9364013671875,133.81675720214844,140.93902587890625,138.47816467285156,140.1678466796875,1,3,Building
9.2376708984375,156.53428649902344,168.4156036376953,166.17396545410156,167.7716827392578,1,5,Building
32.80792236328125,111.60931396484375,122.28639221191406,118.92764282226562,121.12681579589844,2,3,Building
6.72607421875,160.68869018554688,169.58050537109375,166.86749267578125,169.70999145507812,2,7,Building
22.57843017578125,133.11013793945312,144.39700317382812,142.0497589111328,144.2975311279297,1,2,Building
18.7744140625,153.35191345214844,162.6803436279297,157.298583984375,161.4914093017578,1,4,Building
12.4969482421875,164.81260681152344,174.0170440673828,171.76644897460938,175.39857482910156,1,2,Building
7.16094970703125,177.625,183.3101806640625,181.57949829101562,183.79176330566406,1,3,Building
0.396728515625,201.61842346191406,208.00796508789062,208.30023193359375,209.16232299804688,1,4,Building
15.98663330078125,151.6052703857422,158.46348571777344,154.55099487304688,157.3792724609375,1,4,Building
1.73797607421875,175.8128662109375,181.7523651123047,179.65087890625,181.4887237548828,1,4,Building
2.63519287109375,138.3611602783203,142.07408142089844,153.37954711914062,145.65208435058594,1,4,Building
11.06719970703125,149.42474365234375,158.65118408203125,157.06362915039062,159.2941436767578,1,2,Building
10.41107177734375,155.70460510253906,163.3263702392578,161.26809692382812,163.7667236328125,1,2,Building
25.64544677734375,134.66110229492188,146.61624145507812,142.79273986816406,145.1450653076172,1,2,Building
43.8507080078125,91.48220825195312,105.13827514648438,101.78807067871094,103.13835144042969,2,3,Building
2.2796630859375,141.6180419921875,146.62063598632812,149.29104614257812,147.0799102783203,2,2,Building
3.070068359375,158.22181701660156,161.6967315673828,152.86456298828125,158.85745239257812,1,2,Building
22.96142578125,146.36923217773438,153.34849548339844,147.12484741210938,152.7322235107422,1,2,Building
21.9757080078125,137.03692626953125,149.54415893554688,148.5384063720703,148.3097686767578,1,6,Building
43.1060791015625,100.8759765625,116.21296691894531,112.42585754394531,113.62638854980469,1,1,Building
14.87274169921875,150.66053771972656,157.51617431640625,159.61668395996094,157.4292755126953,2,3,Building
